Gene stable ID	Transcript stable ID	Protein stable ID	Gene name	NCBI gene (formerly Entrezgene) ID
WBGene00017146	EGAP1.1.1	EGAP1.1.1	EGAP1.1	184047
WBGene00017147	EGAP2.1.1	EGAP2.1.1	EGAP2.1	173895
WBGene00017148	EGAP2.2.1	EGAP2.2.1	EGAP2.2	184048
WBGene00017149	EGAP4.1.1	EGAP4.1.1	EGAP4.1	184049
WBGene00017150	EGAP5.1.1	EGAP5.1.1	EGAP5.1	180786
WBGene00017151	EGAP9.3.1	EGAP9.3.1	EGAP9.3	179048
WBGene00017152	EGAP798.1			
WBGene00017153	E_BE45912.2.1	E_BE45912.2.1	E_BE45912.2	3565761
WBGene00017153	E_BE45912.2.2	E_BE45912.2.2	E_BE45912.2	3565761
WBGene00017153	E_BE45912.2.3	E_BE45912.2.3	E_BE45912.2	3565761
WBGene00017153	E_BE45912.2.4	E_BE45912.2.4	E_BE45912.2	3565761
WBGene00017154	F01E11.1.1	F01E11.1.1	ugt-57	180969
WBGene00017156	F01E11.3.1	F01E11.3.1	F01E11.3	184061
WBGene00017157	F01E11.5a.1	F01E11.5a.1	tyra-2	180970
WBGene00017157	F01E11.5b.1	F01E11.5b.1	tyra-2	180970
WBGene00017157	F01E11.5b.2	F01E11.5b.2	tyra-2	180970
WBGene00017157	F01E11.5c.1	F01E11.5c.1	tyra-2	180970
WBGene00017158	F01F1.1a.1	F01F1.1a.1	hpo-10	175829
WBGene00017158	F01F1.1b.1	F01F1.1b.1	hpo-10	175829
WBGene00017158	F01F1.1b.2	F01F1.1b.2	hpo-10	175829
WBGene00017158	F01F1.1c.1	F01F1.1c.1	hpo-10	175829
WBGene00017158	F01F1.1c.2	F01F1.1c.2	hpo-10	175829
WBGene00017159	F01F1.2.1	F01F1.2.1	F01F1.2	175828
WBGene00017160	F01F1.3.1	F01F1.3.1	F01F1.3	175826
WBGene00017160	F01F1.3.2	F01F1.3.2	F01F1.3	175826
WBGene00017161	F01F1.4.1	F01F1.4.1	rabn-5	175823
WBGene00017162	F01F1.7.1	F01F1.7.1	ddx-23	175818
WBGene00017163	F01F1.9a.1	F01F1.9a.1	dnpp-1	175822
WBGene00017163	F01F1.9b.1	F01F1.9b.1	dnpp-1	175822
WBGene00017164	F01F1.10a.1	F01F1.10a.1	eng-1	184063
WBGene00017164	F01F1.10b.1	F01F1.10b.1	eng-1	184063
WBGene00017164	F01F1.10c.1	F01F1.10c.1	eng-1	184063
WBGene00017165	F01F1.11.1	F01F1.11.1	F01F1.11	175825
WBGene00017166	F01F1.12.1	F01F1.12.1	aldo-2	175827
WBGene00017166	F01F1.12.2	F01F1.12.2	aldo-2	175827
WBGene00017168	F01F1.14.1	F01F1.14.1	F01F1.14	175830
WBGene00017169	F01F1.15.1	F01F1.15.1	F01F1.15	175824
WBGene00017170	F01G12.1			
WBGene00017172	F02C9.1.1	F02C9.1.1	F02C9.1	184073
WBGene00017173	F02C9.2.1	F02C9.2.1	F02C9.2	184074
WBGene00017174	F02C9.3.1	F02C9.3.1	tat-6	178754
WBGene00017175	F02C9.4.1	F02C9.4.1	irld-3	184075
WBGene00017176	F02E8.2a.1	F02E8.2a.1	nmur-3	184090
WBGene00017176	F02E8.2b.1	F02E8.2b.1	nmur-3	184090
WBGene00017177	F02E8.4.1	F02E8.4.1	F02E8.4	184092
WBGene00017178	F02E8.5.1	F02E8.5.1	atg-16.1	180717
WBGene00017179	F02E11.1.1	F02E11.1.1	wht-4	173671
WBGene00017180	F02E11.2a.1	F02E11.2a.1	F02E11.2	184096
WBGene00017180	F02E11.2b.1	F02E11.2b.1	F02E11.2	184096
WBGene00017181	F02E11.3.1	F02E11.3.1	F02E11.3	184097
WBGene00017182	F02E11.4.1	F02E11.4.1	F02E11.4	184098
WBGene00017183	F02E11.5.1	F02E11.5.1	scl-15	184099
WBGene00017184	F02G3.1a.1	F02G3.1a.1	ncam-1	180418
WBGene00017184	F02G3.1a.2	F02G3.1a.2	ncam-1	180418
WBGene00017184	F02G3.1a.3	F02G3.1a.3	ncam-1	180418
WBGene00017184	F02G3.1b.1	F02G3.1b.1	ncam-1	180418
WBGene00017184	F02G3.1c.1	F02G3.1c.1	ncam-1	180418
WBGene00017185	F07B7.1.1	F07B7.1.1	F07B7.1	184111
WBGene00017186	F07B7.2.1	F07B7.2.1	F07B7.2	179263
WBGene00017188	F07B7.7.1	F07B7.7.1	F07B7.7	184115
WBGene00017189	F07B7.8.1	F07B7.8.1	F07B7.8	184116
WBGene00017190	F07B7.12.1	F07B7.12.1	F07B7.12	184118
WBGene00017191	F07B7.13.1	F07B7.13.1	F07B7.13	184119
WBGene00017192	F07B7.14.1	F07B7.14.1	F07B7.14	184120
WBGene00017193	F07C3.2.1	F07C3.2.1	F07C3.2	184123
WBGene00017194	F07C3.3.1	F07C3.3.1	F07C3.3	184124
WBGene00017195	F07C3.4.1	F07C3.4.1	glo-4	179306
WBGene00017197	F07C3.9.1	F07C3.9.1	F07C3.9	184127
WBGene00017198	F07C3.10.1	F07C3.10.1	nhr-36	24104398
WBGene00017199	F07C4.2.1	F07C4.2.1	clec-45	184130
WBGene00017200	F07C4.6.1	F07C4.6.1	F07C4.6	184131
WBGene00017201	F07C4.7.1	F07C4.7.1	grsp-4	179146
WBGene00017202	F07C4.9			
WBGene00017203	F07C4.10.1	F07C4.10.1	F07C4.10	184133
WBGene00017204	F07C4.11.1	F07C4.11.1	F07C4.11	184134
WBGene00017205	F07C4.12			
WBGene00017207	F07E5.1.1	F07E5.1.1	fbxb-6	184141
WBGene00017208	F07E5.2.1	F07E5.2.1	fbxb-35	173563
WBGene00017209	F07E5.4			
WBGene00017210	F07E5.5.1	F07E5.5.1	F07E5.5	173564
WBGene00017211	F07E5.6			
WBGene00017212	F07E5.7.1	F07E5.7.1	F07E5.7	184144
WBGene00017213	F07E5.8.1	F07E5.8.1	F07E5.8	184145
WBGene00017214	F07E5.9.1	F07E5.9.1	F07E5.9	184146
WBGene00017214	F07E5.9.2	F07E5.9.2	F07E5.9	184146
WBGene00017215	F07F6.1.1	F07F6.1.1	F07F6.1	173928
WBGene00017216	F07F6.2.1	F07F6.2.1	F07F6.2	184147
WBGene00017217	F07F6.4.1	F07F6.4.1	F07F6.4	173927
WBGene00017218	F07F6.5.1	F07F6.5.1	dct-5	184148
WBGene00017219	F07F6.7.1	F07F6.7.1	F07F6.7	260090
WBGene00017220	F07F6.8.1	F07F6.8.1	F07F6.8	173926
WBGene00017221	F07G6.1.1	F07G6.1.1	dgn-3	184149
WBGene00017222	F07G6.2.1	F07G6.2.1	F07G6.2	184150
WBGene00017223	F07G6.3			
WBGene00017224	F07G6.5.1	F07G6.5.1	F07G6.5	184152
WBGene00017225	F07G6.6.1	F07G6.6.1	fbxa-52	184153
WBGene00017226	F07G6.7.1	F07G6.7.1	fbxa-53	184154
WBGene00017227	F07G6.8.1	F07G6.8.1	F07G6.8	184155
WBGene00017228	F07G11.1.1	F07G11.1.1	F07G11.1	184156
WBGene00017229	F07G11.2.1	F07G11.2.1	F07G11.2	184157
WBGene00017230	F07G11.3.1	F07G11.3.1	F07G11.3	184158
WBGene00017231	F07G11.4.1	F07G11.4.1	F07G11.4	184159
WBGene00017231	F07G11.4.2	F07G11.4.2	F07G11.4	184159
WBGene00017231	F07G11.4.3	F07G11.4.3	F07G11.4	184159
WBGene00017231	F07G11.4.4	F07G11.4.4	F07G11.4	184159
WBGene00017232	F07G11.7			
WBGene00017233	F07G11.9.1	F07G11.9.1	lmd-4	179121
WBGene00017235	F08B4.3			
WBGene00017236	F08B4.4.1	F08B4.4.1	nlp-60	184172
WBGene00017237	F08B4.5.1	F08B4.5.1	pole-2	177673
WBGene00017238	F08B4.7.1	F08B4.7.1	snrp-3	177674
WBGene00017239	F08B6.1.1	F08B6.1.1	F08B6.1	184173
WBGene00017240	F08B6.3.1	F08B6.3.1	calu-2	184174
WBGene00017241	F08C6.2a.1	F08C6.2a.1	pcyt-1	181021
WBGene00017241	F08C6.2b.1	F08C6.2b.1	pcyt-1	181021
WBGene00017243	F08C6.5.1	F08C6.5.1	F08C6.5	184175
WBGene00017244	F08C6.6.1	F08C6.6.1	apy-1	181019
WBGene00017245	F08D12.1.1	F08D12.1.1	srpa-72	173625
WBGene00017246	F08D12.2.1	F08D12.2.1	F08D12.2	184176
WBGene00017247	F08D12.3.1	F08D12.3.1	F08D12.3	3565148
WBGene00017248	F08D12.4a.1	F08D12.4a.1	F08D12.4	173624
WBGene00017249	F08D12.6.1	F08D12.6.1	fbxb-108	184177
WBGene00017250	F08D12.7.1	F08D12.7.1	F08D12.7	173621
WBGene00017251	F08D12.8.1	F08D12.8.1	fbxb-105	184178
WBGene00017252	F08D12.9.1	F08D12.9.1	sdz-10	184179
WBGene00017253	F08D12.10.1	F08D12.10.1	sdz-9	173622
WBGene00017254	F08D12.11.1	F08D12.11.1	fbxb-111	173623
WBGene00017255	F08D12.12.1	F08D12.12.1	F08D12.12	184180
WBGene00017257	F08F1.3.1	F08F1.3.1	F08F1.3	184189
WBGene00017258	F08F1.4.1	F08F1.4.1	F08F1.4	181095
WBGene00017259	F08F1.9.1	F08F1.9.1	F08F1.9	184192
WBGene00017260	F08F3.1.1	F08F3.1.1	F08F3.1	184196
WBGene00017261	F08F3.2a.1	F08F3.2a.1	acl-6	178928
WBGene00017261	F08F3.2b.1	F08F3.2b.1	acl-6	178928
WBGene00017262	F08F3.4.1	F08F3.4.1	F08F3.4	178924
WBGene00017263	F08F3.6.1	F08F3.6.1	F08F3.6	178925
WBGene00017264	F08F3.8.1	F08F3.8.1	F08F3.8	184197
WBGene00017265	F08F3.9a.1	F08F3.9a.1	snpc-1.3	178929
WBGene00017265	F08F3.9b.1	F08F3.9b.1	snpc-1.3	178929
WBGene00017266	F08F3.10.1	F08F3.10.1	F08F3.10	353440
WBGene00017267	F08F8.1.1	F08F8.1.1	numr-2	176049
WBGene00017268	F08F8.2.1	F08F8.2.1	hmgr-1	176047
WBGene00017269	F08F8.4.1	F08F8.4.1	F08F8.4	176046
WBGene00017270	F08F8.5.1	F08F8.5.1	numr-1	176048
WBGene00017271	F08F8.6.1	F08F8.6.1	F08F8.6	184198
WBGene00017272	F08F8.7.1	F08F8.7.1	F08F8.7	176043
WBGene00017272	F08F8.7.2	F08F8.7.2	F08F8.7	176043
WBGene00017273	F08F8.8.1	F08F8.8.1	gos-28	176044
WBGene00017274	F08F8.9a.1	F08F8.9a.1	F08F8.9	176045
WBGene00017274	F08F8.9b.1	F08F8.9b.1	F08F8.9	176045
WBGene00017274	F08F8.9c.1	F08F8.9c.1	F08F8.9	176045
WBGene00017275	F08F8.10a.1	F08F8.10a.1	F08F8.10	184199
WBGene00017275	F08F8.10b.1	F08F8.10b.1	F08F8.10	184199
WBGene00017275	F08F8.10c		F08F8.10	184199
WBGene00017277	F09C12.2.1	F09C12.2.1	F09C12.2	353395
WBGene00017278	F09C12.6.1	F09C12.6.1	F09C12.6	184238
WBGene00017279	F09C12.8.1	F09C12.8.1	F09C12.8	173881
WBGene00017280	F09D1.1.1	F09D1.1.1	usp-39	173606
WBGene00017281	F09D12.2.1	F09D12.2.1	F09D12.2	184240
WBGene00017282	F09E5.2.1	F09E5.2.1	algn-2	173912
WBGene00017283	F09E5.3.1	F09E5.3.1	F09E5.3	173911
WBGene00017284	F09E5.5.1	F09E5.5.1	sec-6	173910
WBGene00017284	F09E5.5.2	F09E5.5.2	sec-6	173910
WBGene00017285	F09E5.7.1	F09E5.7.1	F09E5.7	173907
WBGene00017286	F09E5.8.1	F09E5.8.1	F09E5.8	173906
WBGene00017287	F09E5.9			
WBGene00017288	F09E5.10			
WBGene00017289	F09E5.11.1	F09E5.11.1	F09E5.11	184242
WBGene00017290	F09E5.12.1	F09E5.12.1	F09E5.12	184243
WBGene00017290	F09E5.12.2	F09E5.12.2	F09E5.12	184243
WBGene00017291	F09E5.14.1	F09E5.14.1	F09E5.14	259435
WBGene00017292	F09E5.16.1	F09E5.16.1	F09E5.16	173909
WBGene00017293	F09E5.17.1	F09E5.17.1	bmy-1	173908
WBGene00017294	F09E10.1.1	F09E10.1.1	F09E10.1	180489
WBGene00017295	F09E10.5.1	F09E10.5.1	F09E10.5	184248
WBGene00017296	F09E10.6.1	F09E10.6.1	F09E10.6	180487
WBGene00017297	F09E10.7a.1	F09E10.7a.1	F09E10.7	180488
WBGene00017297	F09E10.7a.2	F09E10.7a.2	F09E10.7	180488
WBGene00017297	F09E10.7a.3	F09E10.7a.3	F09E10.7	180488
WBGene00017297	F09E10.7b		F09E10.7	180488
WBGene00017297	F09E10.7c.1	F09E10.7c.1	F09E10.7	180488
WBGene00017298	F09E10.8.1	F09E10.8.1	toca-1	180492
WBGene00017299	F09F7.1.1	F09F7.1.1	molo-1	184259
WBGene00017300	F09F7.3.1	F09F7.3.1	rpc-2	175767
WBGene00017301	F09F7.4a.1	F09F7.4a.1	hach-1	175766
WBGene00017301	F09F7.4b.1	F09F7.4b.1	hach-1	175766
WBGene00017302	F09F7.5a.1	F09F7.5a.1	F09F7.5	175764
WBGene00017302	F09F7.5a.2	F09F7.5a.2	F09F7.5	175764
WBGene00017302	F09F7.5b.1	F09F7.5b.1	F09F7.5	175764
WBGene00017302	F09F7.5b.2	F09F7.5b.2	F09F7.5	175764
WBGene00017303	F09F7.6.1	F09F7.6.1	F09F7.6	184260
WBGene00017304	F09F7.7a.1	F09F7.7a.1	nmad-1	175765
WBGene00017304	F09F7.7b.1	F09F7.7b.1	nmad-1	175765
WBGene00017305	F09F7.8.1	F09F7.8.1	nspb-12	184261
WBGene00017306	F09F9.1.1	F09F9.1.1	F09F9.1	184262
WBGene00017307	F09F9.2.1	F09F9.2.1	F09F9.2	184263
WBGene00017308	F09F9.3.1	F09F9.3.1	F09F9.3	184264
WBGene00017309	F09F9.4.1	F09F9.4.1	F09F9.4	180688
WBGene00017310	F09G2.1a.1	F09G2.1a.1	F09G2.1	179108
WBGene00017310	F09G2.1b.1	F09G2.1b.1	F09G2.1	179108
WBGene00017310	F09G2.1c.1	F09G2.1c.1	F09G2.1	179108
WBGene00017311	F09G2.2.1	F09G2.2.1	F09G2.2	179107
WBGene00017312	F09G2.3.1	F09G2.3.1	pitr-5	179104
WBGene00017312	F09G2.3.2	F09G2.3.2	pitr-5	179104
WBGene00017313	F09G2.4.1	F09G2.4.1	cpsf-2	179103
WBGene00017314	F09G2.5.1	F09G2.5.1	lgc-39	184265
WBGene00017315	F09G2.6.1	F09G2.6.1	ugt-36	184266
WBGene00017316	F09G2.8a.1	F09G2.8a.1	F09G2.8	179105
WBGene00017316	F09G2.8b.1	F09G2.8b.1	F09G2.8	179105
WBGene00017317	F09G2.9.1	F09G2.9.1	attf-2	179106
WBGene00017319	F09G8.3.1	F09G8.3.1	mrps-9	184267
WBGene00017320	F09G8.5.1	F09G8.5.1	F09G8.5	184268
WBGene00017321	F09G8.7.1	F09G8.7.1	F09G8.7	184270
WBGene00017322	F09G8.8.1	F09G8.8.1	clec-160	176167
WBGene00017323	F09G8.9.1	F09G8.9.1	mps-4	184271
WBGene00017324	F10C1.1.1	F10C1.1.1	F10C1.1	184286
WBGene00017325	F10C1.3.1	F10C1.3.1	F10C1.3	173975
WBGene00017326	F10C1.5.1	F10C1.5.1	dmd-5	184287
WBGene00017327	F10C1.8.1	F10C1.8.1	F10C1.8	266725
WBGene00017328	F10C5.2.1	F10C5.2.1	nemp-1	175204
WBGene00017329	F10D2.2a.1	F10D2.2a.1	ugt-39	3564933
WBGene00017329	F10D2.2b.1	F10D2.2b.1	ugt-39	3564933
WBGene00017330	F10D2.3.1	F10D2.3.1	sre-10	30314033
WBGene00017331	F10D2.5.1	F10D2.5.1	ugt-40	184292
WBGene00017332	F10D2.6.1	F10D2.6.1	ugt-37	184293
WBGene00017333	F10D2.7.1	F10D2.7.1	ugt-38	184294
WBGene00017334	F10D2.8a.1	F10D2.8a.1	F10D2.8	266913
WBGene00017334	F10D2.8b.1	F10D2.8b.1	F10D2.8	266913
WBGene00017335	F10D2.10.1	F10D2.10.1	F10D2.10	179101
WBGene00017336	F10D2.11.1	F10D2.11.1	ugt-41	184295
WBGene00017338	F10D7.1.1	F10D7.1.1	npr-36	184296
WBGene00017338	F10D7.1.2	F10D7.1.2	npr-36	184296
WBGene00017339	F10D7.2.1	F10D7.2.1	mfsd-10	181765
WBGene00017340	F10D7.3.1	F10D7.3.1	F10D7.3	181766
WBGene00017341	F10D7.4a.1	F10D7.4a.1	F10D7.4	32928586
WBGene00017341	F10D7.4b.1	F10D7.4b.1	F10D7.4	32928586
WBGene00017342	F10D7.5a.1	F10D7.5a.1	F10D7.5	181767
WBGene00017342	F10D7.5b.1	F10D7.5b.1	F10D7.5	181767
WBGene00017342	F10D7.5c.1	F10D7.5c.1	F10D7.5	181767
WBGene00017342	F10D7.5e.1	F10D7.5e.1	F10D7.5	181767
WBGene00017343	F10E7.1.1	F10E7.1.1	F10E7.1	174172
WBGene00017344	F10E7.2.1	F10E7.2.1	F10E7.2	174171
WBGene00017345	F10E7.3			
WBGene00017347	F10E7.5.1	F10E7.5.1	F10E7.5	174168
WBGene00017347	F10E7.5.2	F10E7.5.2	F10E7.5	174168
WBGene00017348	F10E7.6.1	F10E7.6.1	F10E7.6	184301
WBGene00017349	F10E7.8a.1	F10E7.8a.1	farl-11	174165
WBGene00017349	F10E7.8b.1	F10E7.8b.1	farl-11	174165
WBGene00017349	F10E7.8c.1	F10E7.8c.1	farl-11	174165
WBGene00017350	F10E7.9.1	F10E7.9.1	F10E7.9	174167
WBGene00017351	F10E7.10.1	F10E7.10.1	cutl-5	184302
WBGene00017352	F10E7.11.1	F10E7.11.1	F10E7.11	174170
WBGene00017352	F10E7.11.2	F10E7.11.2	F10E7.11	174170
WBGene00017352	F10E7.11.3	F10E7.11.3	F10E7.11	174170
WBGene00017352	F10E7.11.4	F10E7.11.4	F10E7.11	174170
WBGene00017353	F10E9.1.1	F10E9.1.1	F10E9.1	184303
WBGene00017354	F10E9.2.1	F10E9.2.1	F10E9.2	176171
WBGene00017355	F10E9.3.1	F10E9.3.1	F10E9.3	176170
WBGene00017356	F10E9.4.1	F10E9.4.1	F10E9.4	184304
WBGene00017357	F10E9.5.1	F10E9.5.1	F10E9.5	184305
WBGene00017358	F10E9.7.1	F10E9.7.1	F10E9.7	176169
WBGene00017358	F10E9.7.2	F10E9.7.2	F10E9.7	176169
WBGene00017359	F10E9.10.1	F10E9.10.1	F10E9.10	260096
WBGene00017360	F10E9.11.1	F10E9.11.1	F10E9.11	176173
WBGene00017361	F10E9.12.1	F10E9.12.1	F10E9.12	176174
WBGene00017362	F10G2.1.1	F10G2.1.1	F10G2.1	179122
WBGene00017362	F10G2.1.2	F10G2.1.2	F10G2.1	179122
WBGene00017363	F10G2.2.1	F10G2.2.1	F10G2.2	184313
WBGene00017364	F10G2.3.1	F10G2.3.1	clec-7	184314
WBGene00017365	F10G2.4.1	F10G2.4.1	F10G2.4	184315
WBGene00017366	F10G2.7.1	F10G2.7.1	F10G2.7	184317
WBGene00017367	F10G2.9.1	F10G2.9.1	nhr-263	184318
WBGene00017367	F10G2.9.2	F10G2.9.2	nhr-263	184318
WBGene00017369	F10G7.5a.1	F10G7.5a.1	F10G7.5	173806
WBGene00017369	F10G7.5b.1	F10G7.5b.1	F10G7.5	173806
WBGene00017370	F10G7.6			
WBGene00017371	F10G7.7.1	F10G7.7.1	sre-39	184320
WBGene00017372	F10G7.9a.1	F10G7.9a.1	F10G7.9	173810
WBGene00017372	F10G7.9b.1	F10G7.9b.1	F10G7.9	173810
WBGene00017373	F10G7.10.1	F10G7.10.1	F10G7.10	173813
WBGene00017373	F10G7.10.2	F10G7.10.2	F10G7.10	173813
WBGene00017374	F10G7.11.1	F10G7.11.1	ttr-41	24104420
WBGene00017375	F11C7.1.1	F11C7.1.1	pbo-6	24104421
WBGene00017376	F11C7.2.1	F11C7.2.1	F11C7.2	181769
WBGene00017378	F11C7.6a.1	F11C7.6a.1	F11C7.6	259354
WBGene00017378	F11C7.6b.1	F11C7.6b.1	F11C7.6	259354
WBGene00017379	F11C7.7.1	F11C7.7.1	F11C7.7	259353
WBGene00017380	F11D5.1a.1	F11D5.1a.1	F11D5.1	180623
WBGene00017380	F11D5.1b.1	F11D5.1b.1	F11D5.1	180623
WBGene00017380	F11D5.1c.1	F11D5.1c.1	F11D5.1	180623
WBGene00017381	F11D5.3a.1	F11D5.3a.1	ddr-2	180622
WBGene00017381	F11D5.3b.1	F11D5.3b.1	ddr-2	180622
WBGene00017381	F11D5.3b.2	F11D5.3b.2	ddr-2	180622
WBGene00017382	F11D5.5.1	F11D5.5.1	F11D5.5	184346
WBGene00017383	F11D5.6.1	F11D5.6.1	F11D5.6	184347
WBGene00017384	F11G11.4.1	F11G11.4.1	F11G11.4	184365
WBGene00017384	F11G11.4.2	F11G11.4.2	F11G11.4	184365
WBGene00017385	F11G11.5.1	F11G11.5.1	F11G11.5	173836
WBGene00017386	F11G11.8.1	F11G11.8.1	nspd-5	173837
WBGene00017387	F11G11.9.1	F11G11.9.1	mpst-4	173838
WBGene00017388	F11G11.13.1	F11G11.13.1	F11G11.13	184367
WBGene00017389	F11H8.2a.1	F11H8.2a.1	lgc-38	3565717
WBGene00017389	F11H8.2b.1	F11H8.2b.1	lgc-38	3565717
WBGene00017390	F12A10.1.1	F12A10.1.1	F12A10.1	184370
WBGene00017391	F12A10.2			
WBGene00017392	F12A10.3a			
WBGene00017392	F12A10.3b			
WBGene00017393	F12A10.4.1	F12A10.4.1	nep-5	173933
WBGene00017394	F12A10.5.1	F12A10.5.1	cal-8	184373
WBGene00017395	F12A10.6.1	F12A10.6.1	F12A10.6	184374
WBGene00017396	F12A10.7.1	F12A10.7.1	suex-1	184375
WBGene00017397	F12A10.8.1	F12A10.8.1	F12A10.8	184376
WBGene00017398	F12B6.2a.1	F12B6.2a.1	slc-17.6	171781
WBGene00017398	F12B6.2c.1	F12B6.2c.1	slc-17.6	171781
WBGene00017398	F12B6.2d		slc-17.6	171781
WBGene00017398	F12B6.2e		slc-17.6	171781
WBGene00017398	F12B6.2f.1	F12B6.2f.1	slc-17.6	171781
WBGene00017399	F12B6.3a.1	F12B6.3a.1	lgc-51	184377
WBGene00017399	F12B6.3b.1	F12B6.3b.1	lgc-51	184377
WBGene00017400	F12D9.1.1	F12D9.1.1	stg-2	184378
WBGene00017401	F12D9.2.1	F12D9.2.1	F12D9.2	184379
WBGene00017402	F12E12.1.1	F12E12.1.1	F12E12.1	173718
WBGene00017403	F12E12.2.1	F12E12.2.1	F12E12.2	184386
WBGene00017404	F12E12.3			
WBGene00017405	F12E12.4.1	F12E12.4.1	bath-31	173717
WBGene00017406	F12E12.5.1	F12E12.5.1	sdz-12	184388
WBGene00017407	F12E12.6.1	F12E12.6.1	F12E12.6	184389
WBGene00017408	F12E12.7.1	F12E12.7.1	sdz-11	173719
WBGene00017410	F13A2.1.1	F13A2.1.1	F13A2.1	184392
WBGene00017411	F13A2.2.1	F13A2.2.1	F13A2.2	184393
WBGene00017412	F13A2.3.1	F13A2.3.1	F13A2.3	184394
WBGene00017413	F13A2.4.1	F13A2.4.1	F13A2.4	184395
WBGene00017413	F13A2.4.2	F13A2.4.2	F13A2.4	184395
WBGene00017414	F13A2.5a.1	F13A2.5a.1	F13A2.5	184396
WBGene00017414	F13A2.5b.1	F13A2.5b.1	F13A2.5	184396
WBGene00017415	F13A2.6			
WBGene00017416	F13B6.1.1	F13B6.1.1	F13B6.1	184407
WBGene00017416	F13B6.1.2	F13B6.1.2	F13B6.1	184407
WBGene00017417	F13B6.2.1	F13B6.2.1	F13B6.2	184408
WBGene00017418	F13B6.3.1	F13B6.3.1	F13B6.3	177516
WBGene00017419	F13B9.1a.1	F13B9.1a.1	sec-16A.2	181084
WBGene00017419	F13B9.1b.1	F13B9.1b.1	sec-16A.2	181084
WBGene00017419	F13B9.1c.1	F13B9.1c.1	sec-16A.2	181084
WBGene00017419	F13B9.1d.1	F13B9.1d.1	sec-16A.2	181084
WBGene00017419	F13B9.1e.1	F13B9.1e.1	sec-16A.2	181084
WBGene00017419	F13B9.1f.1	F13B9.1f.1	sec-16A.2	181084
WBGene00017420	F13B9.2.1	F13B9.2.1	F13B9.2	181083
WBGene00017421	F13B9.6.1	F13B9.6.1	cutl-29	181081
WBGene00017422	F13C5.1.1	F13C5.1.1	F13C5.1	180411
WBGene00017422	F13C5.1.2	F13C5.1.2	F13C5.1	180411
WBGene00017423	F13C5.2.1	F13C5.2.1	F13C5.2	180410
WBGene00017424	F13C5.3a.1	F13C5.3a.1	F13C5.3	184411
WBGene00017424	F13C5.3b.1	F13C5.3b.1	F13C5.3	184411
WBGene00017426	F13C5.5.1	F13C5.5.1	F13C5.5	180412
WBGene00017427	F13D11.1.1	F13D11.1.1	acp-5	180849
WBGene00017428	F13D11.3.1	F13D11.3.1	F13D11.3	180847
WBGene00017429	F13D11.4.1	F13D11.4.1	F13D11.4	184416
WBGene00017430	F13H6.1a.1	F13H6.1a.1	bcl-11	179019
WBGene00017430	F13H6.1b.1	F13H6.1b.1	bcl-11	179019
WBGene00017431	F13H6.3.1	F13H6.3.1	cest-33	179020
WBGene00017432	F13H6.4			
WBGene00017433	F13H6.5.1	F13H6.5.1	F13H6.5	179021
WBGene00017434	F13H8.1a.1	F13H8.1a.1	F13H8.1	184436
WBGene00017434	F13H8.1b.1	F13H8.1b.1	F13H8.1	184436
WBGene00017435	F13H8.2.1	F13H8.2.1	F13H8.2	174038
WBGene00017436	F13H8.3.1	F13H8.3.1	F13H8.3	174037
WBGene00017437	F13H8.4.1	F13H8.4.1	nmgp-1	184437
WBGene00017438	F13H8.5a.1	F13H8.5a.1	F13H8.5	174035
WBGene00017438	F13H8.5b.1	F13H8.5b.1	F13H8.5	174035
WBGene00017439	F13H8.6.1	F13H8.6.1	F13H8.6	184438
WBGene00017440	F13H8.7.1	F13H8.7.1	upb-1	174040
WBGene00017441	F13H8.8.1	F13H8.8.1	F13H8.8	184439
WBGene00017441	F13H8.8.2	F13H8.8.2	F13H8.8	184439
WBGene00017442	F13H8.9.1	F13H8.9.1	F13H8.9	184440
WBGene00017443	F13H8.11.1	F13H8.11.1	F13H8.11	174036
WBGene00017444	F13H8.12a.1	F13H8.12a.1	F13H8.12	353397
WBGene00017444	F13H8.12b.1	F13H8.12b.1	F13H8.12	353397
WBGene00017445	F14B8.2.1	F14B8.2.1	sid-5	184450
WBGene00017446	F14B8.4.1	F14B8.4.1	F14B8.4	184451
WBGene00017447	F14B8.5a.1	F14B8.5a.1	F14B8.5	180965
WBGene00017447	F14B8.5a.2	F14B8.5a.2	F14B8.5	180965
WBGene00017447	F14B8.5b.1	F14B8.5b.1	F14B8.5	180965
WBGene00017447	F14B8.5c.1	F14B8.5c.1	F14B8.5	180965
WBGene00017448	F14B8.6.1	F14B8.6.1	F14B8.6	180966
WBGene00017449	F14B8.7.1	F14B8.7.1	otpl-3	259710
WBGene00017449	F14B8.7.2	F14B8.7.2	otpl-3	259710
WBGene00017450	F14D2.1.1	F14D2.1.1	bath-27	173679
WBGene00017450	F14D2.1.2	F14D2.1.2	bath-27	173679
WBGene00017451	F14D2.2.1	F14D2.2.1	lido-14	184453
WBGene00017451	F14D2.2.2	F14D2.2.2	lido-14	184453
WBGene00017452	F14D2.4a.1	F14D2.4a.1	bath-29	184454
WBGene00017452	F14D2.4a.2	F14D2.4a.2	bath-29	184454
WBGene00017452	F14D2.4b.1	F14D2.4b.1	bath-29	184454
WBGene00017453	F14D2.5.1	F14D2.5.1	F14D2.5	184456
WBGene00017454	F14D2.6			
WBGene00017455	F14D2.7.1	F14D2.7.1	F14D2.7	184458
