Gene stable ID	RefSeq peptide ID
YJL022W	
YLR093C	NP_013194.2
YGR026W	NP_011540.3
YJR038C	
YML131W	NP_013575.1
YPL010W	NP_015315.1
YNL075W	NP_014324.3
YOR382W	NP_015027.1
YEL055C	NP_010859.1
YGR087C	NP_011601.3
YKR057W	NP_012983.3
YOL071W	NP_014570.1
YER029C	NP_010946.3
YDL160C-A	NP_878060.1
YLR085C	NP_013186.1
YOR363C	NP_015008.3
YGR278W	NP_011794.3
YDR127W	NP_010412.1
YGR042W	NP_011556.1
YLR246W	NP_013347.1
YNR058W	NP_014456.1
YCR054C	NP_009983.1
YML038C	NP_013674.1
YCR046C	NP_009975.1
YDR497C	NP_010785.1
YGR043C	NP_011557.1
YKL133C	NP_012789.2
YOR069W	NP_014712.2
YGL165C	
YLR433C	NP_013537.1
YOR075W	NP_014718.1
YGR110W	NP_011625.3
YGR089W	NP_011603.1
YPR173C	NP_015499.1
YDL162C	
YFL044C	NP_116610.1
YIL105W-A	NP_001257679.1
YPL233W	NP_015091.1
YPR024W	NP_015349.1
YGL158W	NP_011357.1
YFR011C	NP_116666.1
YBR007C	NP_009561.2
YKL122C	NP_012800.1
YML122C	
YPL152W-A	NP_878180.1
YOR124C	NP_014767.3
YCR064C	
YER089C	NP_011013.1
YGR262C	NP_011778.1
YLR227C	NP_013328.1
YDR201W	NP_010487.3
YGL200C	NP_011315.3
YJR094W-A	NP_015368.1
YJR094W-A	NP_012628.3
YOR008W-B	
YIL084C	NP_012182.1
YCL001W-B	NP_076878.1
YGL117W	NP_011398.3
YGL186C	NP_011329.1
YGR010W	NP_011524.1
YLR012C	NP_013112.2
YHL009C	NP_011854.1
YLR111W	
YLR152C	NP_013253.1
YLR370C	NP_013474.3
YMR036C	NP_013750.1
YML012W	NP_013701.1
YOL025W	NP_014617.1
YOR057W	NP_014700.1
YOR265W	NP_014908.1
YGR198W	NP_011714.3
YJL052W	NP_012483.3
YNL054W	NP_014344.3
YNR006W	NP_014403.3
YBR146W	NP_009704.1
YNR042W	
YGR137W	
YML100W	NP_013608.1
YPL187W	NP_015137.1
YGL058W	NP_011457.1
YNL261W	NP_014138.1
YOL127W	NP_014514.1
YOR107W	NP_014750.3
YGL226W	NP_011289.1
YGL055W	NP_011460.3
YIL039W	NP_012225.1
YLL026W	NP_013074.1
YGL184C	NP_011331.3
YDR163W	NP_010447.3
YLR289W	NP_013392.1
YDL146W	NP_010135.1
YBR171W	NP_009730.3
YGL024W	
YPR191W	NP_015517.1
YER179W	NP_011106.1
YFR022W	NP_116677.3
YHR138C	NP_012006.1
YBL028C	NP_009525.1
YEL011W	NP_010905.1
YBR135W	NP_009693.3
YOL142W	NP_014499.2
YGL151W	NP_011364.1
YJR139C	NP_012673.3
YKR100C	NP_013026.2
YCR017C	NP_009943.2
YLL066W-B	NP_878115.1
YHR166C	NP_012036.1
YBR264C	NP_009823.2
YDR363W-A	NP_010651.3
YDL221W	
YDL089W	NP_010194.1
YHR151C	NP_012021.1
YIR003W	NP_012268.3
YAR050W	NP_009424.1
YOR239W	NP_014882.4
YOL091W	NP_014550.1
YJR158W	NP_012692.3
YOR317W	NP_014962.3
YDR385W	NP_014776.1
YDR385W	NP_010673.1
YBR043C	NP_009599.2
YMR312W	NP_014043.1
YDR331W	NP_010618.1
YGR101W	NP_011615.1
YDR196C	NP_010482.3
YFR047C	NP_602317.3
YJL089W	NP_012446.1
YNL188W	NP_014211.1
YBL059W	NP_009494.1
YKR083C	NP_013009.1
YML112W	NP_013595.1
YOR370C	NP_015015.1
YDR116C	NP_010401.1
YDR001C	NP_010284.1
YLR114C	NP_013215.1
YDL230W	NP_010051.1
YAL016C-B	
YDR160W	NP_010444.1
YER166W	NP_011093.3
YML099C	NP_013610.1
YML123C	NP_013583.1
YJL077W-B	NP_878104.1
YJL016W	NP_012518.2
YMR141C	
YDR123C	NP_010408.1
YBR131W	NP_009689.3
YMR324C	
YNL146W	NP_014253.3
YOR211C	NP_014854.2
YHL014C	NP_011849.1
YPR170C	
YDR322W	NP_010608.1
YJL127W-A	
YMR207C	
YDR040C	NP_010325.1
YER061C	NP_010983.2
YDR025W	NP_009604.1
YDR025W	NP_010308.3
YIR031C	NP_012297.3
YDR046C	NP_010331.3
YMR236W	NP_013963.1
YPR123C	
YDL057W	NP_010226.1
YPR142C	
YDL248W	NP_010033.1
YKL225W	
YCR097W	NP_010021.1
YDR008C	
YFL051C	NP_116576.1
YPL063W	NP_015262.1
YER082C	NP_011005.1
YLR213C	NP_013314.1
YKL189W	NP_012732.1
YER118C	NP_011043.1
YJR007W	NP_012540.3
YML034C-A	
YER152C	NP_011079.3
YBR233W-A	NP_631876.1
YDR029W	
YLR146C	NP_013247.1
YAR019C	NP_009411.2
YPR007C	NP_015332.1
YHR021C	NP_011885.1
YHR198C	NP_012068.1
YNL228W	
YOR191W	NP_014834.1
YLR445W	NP_013550.4
YBR092C	NP_009650.1
YNL211C	NP_014188.1
YBR126C	NP_009684.1
YOL064C	NP_014577.1
YGL230C	NP_011284.1
YLR169W	
YCL041C	
YJR096W	NP_012630.1
YGR103W	NP_011617.1
YBR057C	NP_009613.1
YGR096W	NP_011610.3
YBR086C	NP_009643.2
YLR202C	
YIL074C	NP_012191.1
YDR485C	NP_010773.4
YIL022W	NP_012242.1
YHL034C	NP_011829.1
YNR021W	NP_014418.3
YFL054C	NP_116601.1
YAR029W	NP_009416.1
YBR174C	
YLL053C	NP_013047.1
YKL113C	NP_012809.1
YLR333C	NP_013437.1
YOL049W	NP_014593.1
YPR084W	NP_015409.1
YGR112W	NP_011627.1
YER107C	NP_011033.3
YHR124W	NP_011992.1
YPL149W	NP_015176.1
YIL030C	NP_012234.3
YMR204C	NP_013931.1
YAR002W	NP_009401.1
YJL032W	
YBR281C	NP_009840.3
YJR065C	NP_012599.3
YNL201C	NP_014198.1
YNR033W	NP_014431.1
YNR034W	NP_014432.3
YDR408C	NP_010696.3
YMR011W	NP_013724.1
YOL043C	NP_014599.1
YDR038C	NP_010323.3
YDL204W	NP_010077.1
YDR019C	NP_010302.1
YHR011W	NP_011875.1
YML008C	NP_013706.1
YHR096C	NP_011964.1
YMR109W	NP_013827.1
YOR043W	NP_014686.1
YOR331C	
YLR082C	NP_013183.1
YNL272C	NP_014127.1
YNL245C	NP_014154.1
YNR074C	NP_014472.1
YBL103C	NP_009447.1
YLR193C	NP_013294.1
YPL089C	NP_015236.1
YCR043C	NP_009972.1
YIL140W	NP_012126.1
YKL213C	NP_012709.1
YLL043W	NP_013057.1
YDR477W	NP_010765.3
YJL019W	NP_012515.4
YJR082C	NP_012615.3
YMR004W	NP_013717.1
YNL123W	NP_014276.1
YOR309C	
YER020W	NP_010937.3
YOR104W	NP_014747.1
YJL181W	NP_012354.1
YLR337C	NP_013441.1
YHR185C	NP_012055.3
YLL066W-A	NP_116587.1
YLR039C	NP_013140.1
YDR254W	NP_010540.3
YLR457C	NP_013562.3
YER125W	NP_011051.3
YDR514C	NP_010802.1
YGL013C	NP_011502.1
YLR377C	NP_013481.3
YOL114C	NP_014527.1
YLR104W	NP_013205.1
YPR166C	NP_015492.1
YER122C	NP_011048.1
YLR319C	NP_013423.1
YHR190W	NP_012060.1
YLR184W	
YKL154W	NP_012768.1
YGL076C	NP_011439.1
YKR063C	NP_012989.3
YPR167C	NP_015493.1
YIL031W	NP_012233.1
YOR300W	
YJR095W	NP_012629.1
YLR317W	
YLL003W	NP_013098.1
YPL231W	NP_015093.1
YDR296W	NP_010582.3
YMR158C-A	NP_013880.1
YPR025C	NP_015350.1
YLR004C	NP_013104.1
YOR220W	NP_014863.1
YLR407W	NP_013511.4
YLR336C	NP_013440.1
YOR378W	NP_015023.1
YPL098C	NP_015227.1
YBR159W	NP_009717.1
YLR430W	NP_013534.3
YBR118W	NP_015405.1
YBR118W	NP_009676.1
YFR036W-A	
YHR075C	NP_011942.1
YKL163W	NP_012758.1
YMR216C	NP_013943.1
YLR436C	NP_013540.1
YGR067C	NP_011581.4
YMR159C	NP_013882.1
YJR086W	NP_012619.1
YDL216C	NP_010065.2
YLR347C	NP_013451.1
YLR324W	NP_013428.1
YKL174C	NP_012747.1
YMR307C-A	
YBL004W	NP_009551.2
YFR024C-A	NP_219497.4
YOL059W	NP_014582.1
YPR147C	NP_015473.1
YBR163W	NP_009722.3
YGR094W	NP_011608.1
YMR272C	NP_013999.1
YDL100C	NP_010183.1
YLR460C	NP_013565.3
YMR106C	NP_013824.1
YBL013W	NP_009540.2
YLR113W	NP_013214.1
YGL226C-A	NP_011288.1
YGR045C	
YNR016C	NP_014413.1
YGR175C	NP_011691.1
YDL068W	
YBL112C	NP_009438.1
YFR045W	NP_116703.5
YLR046C	NP_013147.1
YER038W-A	NP_001288277.1
YPL129W	NP_015196.1
YGL008C	NP_011507.1
YGR115C	
YBR231C	NP_009790.3
YLR125W	NP_013226.1
YKL134C	NP_012788.2
YIL014W	NP_012251.3
YLR196W	NP_013297.1
YHR117W	NP_011985.1
YER057C	NP_010978.3
YDL026W	
YML092C	NP_013618.1
YFR002W	NP_116657.1
YKR011C	NP_012936.1
YKL005C	NP_012921.3
YNL223W	NP_014176.2
YCR095W-A	NP_001018032.1
YPR153W	NP_015479.2
YHR109W	NP_011977.1
YGR108W	NP_011622.1
YNR032C-A	NP_014430.1
YDL124W	NP_010159.1
YNL133C	NP_014266.3
YLR363W-A	NP_076903.1
YPR164W	NP_015490.1
YBL066C	NP_009487.2
YGR218W	NP_011734.3
YPL026C	NP_015299.1
YKL069W	NP_012854.1
YML104C	NP_013603.1
YML058W	NP_013653.1
YPR001W	NP_015325.1
YGR205W	NP_011721.3
YBR008C	NP_009562.1
YFL012W	NP_116643.1
YIL137C	NP_012129.1
YOR386W	NP_015031.1
YBL015W	NP_009538.1
YHR207C	NP_012077.1
YPL282C	NP_015039.3
YPL282C	NP_015041.1
YHR132W-A	NP_036194.1
YLL061W	NP_013039.1
YPR178W	NP_015504.1
YJL077C	NP_012458.1
YMR148W	NP_013868.1
YHR015W	NP_011879.1
Q0105	NP_009315.1
YOL027C	NP_014615.1
YDL227C	NP_010054.1
YHL015W	NP_011848.1
YEL033W	NP_010881.1
YBR038W	NP_009594.1
YHR090C	NP_011958.1
YKL006W	NP_012920.1
YDL111C	NP_010172.1
YBL018C	NP_009535.1
YLR119W	NP_013220.1
YPR061C	NP_015386.1
YIR037W	NP_012303.1
YMR168C	NP_013891.1
YKL187C	NP_012734.1
YML063W	NP_013648.1
YKL111C	
YIL127C	NP_012139.1
YLL020C	
YER006W	NP_010921.1
YGL073W	NP_011442.3
YNL178W	NP_014221.3
YNL065W	NP_014334.3
YDR324C	NP_010611.3
YDL170W	NP_010111.1
YDR317W	NP_010603.3
YOL155C	NP_014487.1
YDR436W	NP_010724.1
YLR163C	NP_013264.1
YBR253W	NP_009812.1
YPL180W	NP_015145.1
YHR189W	NP_012059.3
YIL143C	NP_012123.1
YDR208W	NP_010494.1
YPL142C	
YIL079C	NP_012186.1
YKR035W-A	NP_012961.3
YLL014W	NP_013087.1
YHR001W-A	NP_011864.1
YHR070C-A	
YBL068W-A	
YKL182W	NP_012739.1
YHR108W	NP_011976.1
YPL019C	NP_015306.1
YDR386W	NP_010674.3
YFL033C	NP_116620.1
YIR008C	NP_012273.1
YHR006W	NP_011870.1
YMR008C	NP_013721.1
YBR058C	NP_009614.2
YDR504C	NP_010792.1
YAL039C	NP_009361.1
YJR006W	NP_012539.1
YMR294W-A	
YNR043W	NP_014441.1
Q0143	
YIL040W	NP_012224.1
YLR129W	NP_013230.1
YFL021W	NP_116632.1
YGL009C	NP_011506.1
YIL129C	NP_012137.3
YGL095C	NP_011420.3
YIL100C-A	
YJR072C	NP_012606.3
YHR147C	NP_012017.1
YOR375C	NP_015020.3
YPL258C	NP_015065.1
YGL137W	NP_011378.1
YNL021W	NP_014377.1
YOR100C	NP_014743.1
YGL214W	
YKL099C	NP_012823.2
YLR173W	NP_013274.1
YPL022W	NP_015303.1
YOL026C	NP_014616.1
YIL124W	NP_012142.3
YNL124W	NP_014275.3
YJL118W	NP_012417.1
YOL012C	NP_014631.1
YPL279C	NP_015044.1
YLR090W	NP_013191.1
YMR177W	NP_013902.1
YGR105W	NP_011619.3
YNL312W	NP_014087.1
YBL084C	NP_009469.2
YFL008W	NP_116647.1
YDL220C	NP_010061.1
YNL143C	NP_001257688.1
YDR396W	
YOR026W	NP_014669.1
YIL042C	NP_012222.1
YGR001C	NP_011515.4
YMR213W	NP_013940.1
YMR192W	NP_013917.1
YGL217C	
YAR030C	
YDR258C	NP_010544.3
YAR047C	
YAL022C	NP_009380.1
YBR224W	
YOR359W	NP_015004.3
YDR176W	NP_010461.3
YDL099W	NP_010184.1
YDR380W	NP_010668.3
YDL110C	NP_010173.1
YOR250C	NP_014893.1
YFL019C	
Q0055	NP_009309.1
YDR148C	NP_010432.3
YER007W	NP_010922.1
YBR077C	NP_009633.3
YOL013C	NP_014630.1
YPL044C	
YDL201W	NP_010080.1
YDL107W	NP_010176.1
YNL251C	NP_014148.1
YOR272W	NP_014915.3
YER078W-A	NP_878068.3
YPR193C	NP_015519.1
YJL184W	NP_012351.1
YGL173C	NP_011342.1
YLR286W-A	
YMR326C	
YPL001W	NP_015324.1
YGL086W	NP_011429.3
YPR083W	NP_015408.1
YGR223C	NP_011739.1
YMR014W	NP_013727.1
YMR020W	NP_013733.1
YDR515W	NP_010803.3
YEL002C	NP_010914.3
YKL179C	NP_012742.1
YAL011W	NP_009391.2
YMR208W	NP_013935.1
YBL087C	NP_011042.3
YBL087C	NP_009466.1
YNL299W	NP_014100.2
YPR195C	
YDR133C	
YJR133W	NP_012667.1
YCL009C	NP_009918.1
YLR259C	NP_013360.1
YOL164W-A	NP_878161.1
YGR077C	NP_011591.1
YOL082W	NP_014559.1
YGL052W	
YBR098W	NP_009656.2
YLR219W	NP_013320.1
YDR378C	NP_010666.2
YHR180W-A	
YLR401C	NP_013505.4
YGR285C	NP_011801.1
YHR092C	NP_011960.2
YML098W	NP_013611.1
YFR005C	NP_116660.1
YMR133W	NP_013852.1
YNR049C	NP_014447.3
YLL058W	NP_013042.1
YOR035C	NP_014678.1
YML028W	NP_013684.1
YNL163C	NP_014236.1
YPL057C	NP_015268.1
YHR080C	NP_011948.1
YEL064C	NP_010850.1
YDR473C	NP_010761.3
YLR177W	NP_013278.1
YJR025C	NP_012559.1
YGL080W	NP_011435.1
YDR403W	NP_010691.1
YGL207W	NP_011308.1
YGR261C	NP_011777.3
YBR239C	NP_009798.3
YMR285C	NP_014012.1
YDR268W	NP_010554.1
YER103W	NP_011029.3
YMR040W	NP_013754.1
YBR168W	NP_009727.3
YHL045W	
YPL211W	NP_015113.1
YMR094W	NP_013812.1
YDR409W	NP_010697.3
YMR189W	NP_013914.1
YIL115C	NP_012151.1
YBL046W	NP_009507.1
YBR003W	NP_009557.1
YOL016C	NP_014626.1
YDR173C	NP_010458.3
YNR073C	NP_010844.1
YNR073C	NP_014471.3
YDR187C	
YBR215W	NP_009774.4
YOR007C	NP_014649.1
YOR325W	
YDR389W	NP_010677.1
YKL047W	NP_012877.1
YER007C-A	NP_010923.3
YLR415C	NP_013519.1
YNL127W	NP_014272.3
YHR022C	NP_011887.1
YGR226C	
YKL049C	NP_012875.2
YML128C	NP_013578.1
YDR417C	
YGL140C	NP_011375.1
YDR165W	NP_010449.1
YML022W	NP_013690.1
YKL220C	NP_012702.1
YKL183W	NP_012738.1
YLR467W	NP_061495.4
YLR467W	NP_010834.1
YLR467W	NP_013572.3
YDL113C	NP_010170.1
YLR302C	
YGL078C	NP_011437.3
YGL199C	
YBL025W	NP_009528.1
YMR299C	NP_014028.2
YGR164W	
YGR150C	NP_011666.1
YDR426C	
YDR521W	
YKL181W	NP_012740.1
YPL041C	NP_015284.1
YDR086C	NP_010371.1
YBR105C	NP_009663.1
YJR018W	
YJL095W	NP_012440.1
YKL088W	NP_012835.1
YDL021W	NP_010263.1
YDR023W	NP_010306.1
YHL027W	NP_011836.1
YOL085W-A	
YBR200W	NP_009759.3
YCR014C	NP_009940.2
YPR003C	NP_015328.1
YLR185W	NP_013286.1
YPL181W	NP_015144.1
YOL160W	
YER093C-A	NP_011019.1
YGL006W-A	NP_878076.1
YNL118C	NP_014281.1
YCL036W	NP_009894.1
YGR196C	NP_011712.1
YLR060W	NP_013161.1
YJR147W	NP_012681.1
YDR394W	NP_010682.3
YCR051W	NP_009980.1
YHL003C	NP_011860.1
YOR361C	NP_015006.3
YPR168W	NP_015494.1
YDR320C-A	NP_710144.3
YBR190W	
YBR248C	NP_009807.3
YHR070W	NP_011937.1
YDR003W-A	NP_878061.3
YPL185W	
YPL040C	NP_015285.1
YHR150W	NP_012020.1
YGL197W	NP_011318.2
YOL158C	NP_014484.1
YJL043W	NP_012492.1
YER120W	NP_011046.3
YMR227C	NP_013954.1
YBR145W	NP_009703.3
YMR119W	NP_013837.1
YGR136W	NP_011652.1
YFL022C	NP_116631.1
YDR183W	NP_010469.3
YER033C	NP_010950.1
YNL189W	NP_014210.1
YBL047C	NP_009506.1
YKL209C	NP_012713.1
YMR255W	NP_013982.1
YOR315W	NP_014960.1
YDR245W	NP_010531.1
YJL107C	NP_012428.1
YNL290W	NP_014109.1
YKR019C	NP_012944.3
YGR153W	NP_011669.2
YGL159W	NP_011356.1
YGR286C	NP_011802.1
YJL012C	NP_012522.2
YAL001C	NP_009400.1
YNR025C	
YBR099C	
YBL014C	NP_009539.2
YNL250W	NP_014149.1
YDR431W	
YNL314W	NP_014085.1
YNL227C	NP_014172.1
YER054C	NP_010974.1
YBR062C	NP_009618.2
YDL154W	NP_010127.1
YDL184C	NP_010148.1
YDL184C	NP_010097.1
YOR010C	NP_014653.1
YDR153C	NP_010437.3
YMR024W	NP_013737.1
YNL218W	NP_014181.1
YPL070W	NP_015255.1
YBL092W	NP_009460.1
YGL254W	NP_011260.1
YLR313C	
YHR133C	NP_012001.1
YPR159W	NP_015485.1
YML054C	NP_013658.1
YMR317W	NP_014050.2
YAL056W	NP_009345.3
YOR384W	NP_015029.1
YPL002C	NP_015323.1
YLR303W	NP_013406.1
YNL004W	NP_014394.2
YIL035C	NP_012229.1
YGR023W	NP_011537.1
YNR023W	NP_014420.1
YNL092W	NP_014307.1
YLR154W-B	
YMR084W	NP_013801.1
YGL063W	NP_011452.4
YMR274C	NP_014001.1
YDR014W-A	NP_001035220.1
YLL029W	NP_013071.1
YJR121W	NP_012655.3
YDR434W	NP_010722.3
YHR215W	NP_012087.1
YGL154C	NP_011361.1
YLL047W	
YLR285C-A	NP_878130.1
YLR001C	NP_013101.1
YGL035C	NP_011480.1
YPL227C	NP_015097.1
YOR234C	NP_014877.3
YGR009C	NP_011523.3
YOR283W	NP_014926.1
YNL324W	
YBR240C	NP_009799.3
YGR034W	NP_011548.2
YJL145W	NP_012390.1
YHL020C	NP_011843.1
YJL153C	NP_012382.2
YKR012C	
YDL002C	NP_010282.3
YOR020W-A	NP_878168.1
YDR225W	NP_010511.3
YER164W	NP_011091.1
YHR101C	NP_011969.1
YJL088W	NP_012447.1
YMR215W	NP_013942.1
YDR418W	NP_010860.1
YDR418W	NP_010706.3
YOL045W	NP_014597.1
YCL045C	NP_009884.1
YPL067C	NP_015258.1
YHR046C	NP_011912.1
YIL176C	NP_012093.1
YIL176C	NP_012312.1
YBR251W	NP_009810.3
YOR102W	
YNL233W	NP_014166.1
YHR095W	
YPL236C	NP_015088.1
YPL151C	NP_015174.1
YGL064C	NP_011451.1
YMR277W	NP_014004.1
YJR064W	NP_012598.1
YOL128C	NP_014513.1
YCL005W	NP_009922.2
YPL234C	NP_015090.1
YNL155W	NP_014244.1
YOR360C	NP_015005.1
YDR224C	NP_010510.3
YLR465C	
YER139C	NP_011066.3
YJL137C	NP_012398.1
YLR015W	NP_013115.1
YMR033W	NP_013747.1
YOL097C	NP_014544.1
YHR182W	NP_012052.1
YIL006W	NP_012260.1
YDR502C	NP_010790.3
YDR447C	NP_010735.3
YDL039C	NP_010245.2
YJL074C	NP_012461.1
YOR164C	NP_014807.3
YKL166C	NP_012755.1
YEL042W	NP_010872.1
YML094C-A	
YGR118W	NP_011633.3
YGR118W	NP_015457.1
YDL225W	NP_010056.1
YNL020C	NP_014378.1
YPL015C	NP_015310.1
YHR098C	NP_011966.1
YAL066W	
YKL016C	NP_012909.3
YNL076W	NP_014323.1
YBR199W	NP_009758.3
YML041C	NP_013671.1
YJL111W	NP_012424.1
YKR086W	NP_013012.3
YLR432W	NP_013536.3
YDR259C	NP_010545.3
YIL048W	NP_012216.1
YBR128C	NP_009686.1
YBR139W	NP_009697.3
YLR081W	NP_013182.1
YPR035W	NP_015360.2
YMR305C	NP_014035.1
YNL200C	NP_014199.1
YGR277C	NP_011793.3
YNL177C	NP_014222.2
YNL077W	NP_014322.1
YHR145C	
YOR175C	NP_014818.1
YPR037C	NP_015362.1
YPR184W	NP_015510.1
YPL135W	NP_015190.1
YPL215W	NP_015109.1
YMR315W-A	NP_878150.1
YMR237W	NP_013964.1
YNL293W	NP_014106.1
YDR495C	NP_010783.3
YCR088W	NP_010012.1
YKL141W	NP_012781.1
YDL151C	
YDR357C	NP_010644.1
YNL098C	NP_014301.1
YML095C	NP_013614.1
YIL066C	NP_012198.3
YLR166C	NP_013267.1
YDR370C	NP_010658.3
YBL070C	
YKL065C	NP_012858.2
YBR054W	NP_009610.1
YIR029W	NP_012295.1
YDR298C	NP_010584.1
YCR037C	NP_009966.2
YGR232W	NP_011748.3
YIR018C-A	NP_878099.1
YBL039W-B	NP_878045.1
YMR018W	NP_013731.1
YKL013C	NP_012912.1
YGR227W	NP_011743.2
YHR120W	NP_011988.1
YDR276C	NP_010562.1
YBR072W	NP_009628.1
YJL158C	NP_012377.1
YKL040C	NP_012884.3
YPL112C	NP_015213.1
YBR111C	NP_009669.1
YAL013W	NP_009389.3
YER190C-A	
YMR163C	NP_013886.1
YDL185C-A	
YGL142C	NP_011373.1
YIL094C	NP_012172.1
YHL030W	NP_011833.1
YDR545C-A	
YML027W	NP_013685.1
YJR016C	NP_012550.1
YNR004W	NP_014401.1
YGL143C	NP_011372.3
YNL049C	NP_014349.1
YCR077C	NP_010002.3
YLR383W	NP_013487.1
YPR146C	
YGR222W	NP_011738.3
YDL247W	NP_010034.1
YOR086C	NP_014729.1
YGL045W	NP_011470.4
YPR087W	
YBL001C	NP_009554.1
YGL253W	NP_011261.1
YIL103W	NP_012163.1
YKR061W	NP_012987.3
YKL096W	NP_012827.1
YDR406W	NP_010694.1
YAL047W-A	
YNR019W	NP_014416.1
YOR242C	NP_014885.3
YJR099W	NP_012633.1
YGR257C	NP_011773.3
YDR273W	NP_010559.3
YKR050W	NP_012976.1
YDR269C	
YER008C	NP_010924.1
YNL031C	NP_014367.1
YNL031C	NP_009564.1
YDR453C	NP_010741.1
YPL154C	NP_015171.1
YJL208C	NP_012327.1
YDR383C	NP_010671.4
YOR155C	NP_014798.3
YFL028C	NP_116625.1
YGL131C	NP_011384.1
YJL048C	NP_012487.1
YBR110W	NP_009668.3
YJL197W	NP_012338.1
YMR162C	NP_013885.1
YLR035C	NP_013135.1
YER114C	NP_011039.1
YDR375C	NP_010663.1
YMR158W	NP_013879.1
YOL019W-A	NP_878165.1
YMR210W	NP_013937.1
YER034W	NP_010951.1
YOL030W	NP_014612.1
YBL111C	NP_009439.1
YGR064W	
YJR074W	NP_012608.1
YEL008W	
YMR316C-A	NP_001257686.1
YNL019C	NP_014379.3
YNL214W	NP_014185.1
YGR263C	NP_011779.3
YGL049C	NP_011466.1
YLR044C	NP_013145.1
YER014W	NP_010930.1
YOR323C	NP_014968.1
YDL161W	NP_010120.1
YPL136W	
YIL155C	NP_012111.1
YMR241W	NP_013968.1
YDL051W	NP_010232.1
YER143W	NP_011070.3
YBL036C	NP_009517.1
YCR009C	NP_009935.1
YMR205C	NP_013932.1
YMR235C	NP_013962.1
YIL152W	NP_012114.1
YFL052W	NP_116603.1
YDR084C	NP_010369.3
YDL056W	NP_010227.1
YHR051W	NP_011918.1
YPR094W	NP_015419.1
YHR130C	
YLR293C	NP_013396.1
YGR296C-B	NP_001073292.1
YLR399W-A	
YHR149C	NP_012019.1
YLR192C	NP_013293.1
YOL017W	NP_014625.1
YJL127C-B	NP_878103.1
YLR300W	NP_013403.1
YBL094C	
YHR127W	NP_011995.1
YMR047C	NP_013762.1
YNL006W	NP_014392.3
YER053C-A	NP_061492.1
YHR194W	NP_012064.1
YOR233W	NP_014876.1
YPR074C	NP_015399.1
YAL016C-A	
YNR030W	NP_014427.1
YDR344C	
YDR320C	NP_010606.1
YLR098C	NP_013199.1
YPL056C	NP_015269.1
YLR448W	NP_013553.1
YLR381W	NP_013485.1
YGL202W	NP_011313.1
YDR221W	NP_010507.3
YMR259C	NP_013986.1
YMR175W-A	NP_878143.1
YHR213W-A	NP_878092.3
YNL038W	NP_014360.2
YMR281W	NP_014008.1
YCR098C	NP_010022.1
YDL032W	
YGL258W-A	NP_076890.1
YNL090W	NP_014309.3
YOL037C	
YER028C	NP_010945.1
YKL170W	NP_012751.1
YKR046C	NP_012972.3
YIL046W-A	NP_878097.1
YBR033W	NP_009589.1
YLR280C	
YMR261C	NP_013988.1
YHR032C-A	
YNL151C	NP_014248.3
YHR203C	NP_012679.3
YHR203C	NP_012073.1
YBL073W	
YDR456W	NP_010744.3
YDL036C	NP_010248.1
YER048C	NP_010967.3
YKL210W	NP_012712.1
YDL217C	NP_010064.1
YBR096W	NP_009654.3
YGR133W	NP_011649.1
YER044C	NP_010962.1
YNL254C	NP_014145.1
YPL189C-A	NP_878179.1
YCR047W-A	
YGR109C	NP_011623.3
YDR334W	NP_010621.1
YHR168W	NP_012038.2
YLR367W	NP_013471.1
YOR083W	NP_014726.1
YBL053W	
YOL010W	NP_014633.1
YJL020W-A	
YKR002W	NP_012927.3
YPR082C	NP_015407.1
YGR037C	NP_011551.3
YHR167W	NP_012037.1
YAL064W	NP_009337.2
YEL039C	NP_010875.1
YDL049C	NP_010234.1
YAR071W	NP_009434.1
YPR133C	NP_015458.1
YGL077C	NP_011438.1
YNR008W	NP_014405.1
YOR118W	NP_014761.1
YKL015W	NP_012910.1
YGR111W	NP_011626.1
YPL047W	NP_015278.1
YBR030W	NP_009586.1
YJL078C	NP_012457.1
YDL164C	NP_010117.1
YIL002C	NP_012264.3
YNR038W	NP_014436.1
YLR309C	NP_013412.1
YHR050W	NP_011917.1
YBL076C	NP_009477.1
YMR026C	NP_013739.1
YLR299W	NP_013402.1
YLR224W	NP_013325.1
YGR016W	NP_011530.1
YIR030W-A	
YLR029C	NP_013129.1
YER053C	NP_010973.3
YGR245C	NP_011761.3
YOR128C	NP_014771.3
YIL047C-A	
YDR384C	NP_010672.1
YDR149C	
YML010W	NP_013703.1
YOL125W	NP_014516.1
YOL004W	NP_014639.1
YJL165C	NP_012370.1
YLR373C	NP_013477.1
YDR093W	NP_010378.1
YDR071C	NP_010356.1
YBR256C	NP_009815.1
YMR150C	NP_013870.1
YHR112C	NP_011980.1
YNR003W-A	
YPL077C	NP_015248.1
YOR177C	NP_014820.1
YPR016W-A	
YIL156W	NP_012110.1
YOR166C	NP_014809.3
YDL143W	NP_010138.1
YOR006C	NP_014648.1
YOR324C	NP_014969.3
YKL009W	NP_012916.1
YIR012W	NP_012277.1
YGR287C	NP_011803.3
YLR092W	NP_013193.1
YNL307C	NP_014092.1
YNL131W	NP_014268.1
YLL018C-A	NP_013082.1
YDR032C	NP_010315.1
YKL108W	NP_012814.1
YPL272C	NP_015051.1
YMR067C	NP_013783.1
YMR179W	NP_013904.1
YNL265C	NP_014134.1
YOL024W	NP_014618.1
YOR033C	NP_014676.1
YOL033W	NP_014609.1
YMR126C	NP_013845.1
