Gene stable ID	RefSeq peptide ID
ENSRNOG00000002722	NP_001101779
ENSRNOG00000004633	NP_001137353
ENSRNOG00000002976	
ENSRNOG00000057116	
ENSRNOG00000011628	NP_001008824
ENSRNOG00000002014	NP_001020286
ENSRNOG00000002722	
ENSRNOG00000025815	
ENSRNOG00000063024	
ENSRNOG00000007606	NP_001129393
ENSRNOG00000039976	
ENSRNOG00000010146	NP_001008558
ENSRNOG00000004633	
ENSRNOG00000003603	
ENSRNOG00000025184	NP_001008560
ENSRNOG00000042980	NP_001153700
ENSRNOG00000011716	NP_001017457
ENSRNOG00000002014	
ENSRNOG00000007606	
ENSRNOG00000003174	
ENSRNOG00000022239	NP_001034252
ENSRNOG00000042980	
ENSRNOG00000010158	
ENSRNOG00000017297	
ENSRNOG00000045905	
ENSRNOG00000045905	NP_001073180
ENSRNOG00000001035	NP_001019407
ENSRNOG00000006103	
ENSRNOG00000017297	NP_001100394
ENSRNOG00000017491	
ENSRNOG00000009370	NP_742018
ENSRNOG00000054863	NP_001128484
ENSRNOG00000056928	
ENSRNOG00000068319	
ENSRNOG00000037275	
ENSRNOG00000027260	NP_899154
ENSRNOG00000001035	
ENSRNOG00000001407	NP_001099386
ENSRNOG00000010545	
ENSRNOG00000054863	NP_001099563
ENSRNOG00000017491	NP_001100385
ENSRNOG00000049257	
ENSRNOG00000006103	NP_001128314
ENSRNOG00000010545	NP_001102244
ENSRNOG00000001407	
ENSRNOG00000008113	
ENSRNOG00000033207	
ENSRNOG00000009350	NP_001099224
ENSRNOG00000003464	NP_001291219
ENSRNOG00000056209	
ENSRNOG00000001715	
ENSRNOG00000070574	
ENSRNOG00000033893	
ENSRNOG00000056209	NP_001100668
ENSRNOG00000008113	NP_001128101
ENSRNOG00000009350	
ENSRNOG00000049683	
ENSRNOG00000003064	
ENSRNOG00000033893	NP_722521
ENSRNOG00000051333	
ENSRNOG00000046216	
ENSRNOG00000027380	NP_001019424
ENSRNOG00000048919	
ENSRNOG00000006985	NP_001103142
ENSRNOG00000001715	NP_001002815
ENSRNOG00000067169	
ENSRNOG00000039754	NP_001102798
ENSRNOG00000039976	NP_001100359
ENSRNOG00000003064	NP_110475
ENSRNOG00000006985	
ENSRNOG00000049683	NP_112518
ENSRNOG00000070736	
ENSRNOG00000017359	NP_001009674
ENSRNOG00000003207	
ENSRNOG00000001283	NP_001100612
ENSRNOG00000039754	
ENSRNOG00000017359	
ENSRNOG00000025987	NP_001041391
ENSRNOG00000001283	
ENSRNOG00000002462	NP_001099256
ENSRNOG00000010060	NP_955429
ENSRNOG00000010060	NP_001257478
ENSRNOG00000046889	
ENSRNOG00000032204	
ENSRNOG00000046216	NP_001161757
ENSRNOG00000010060	NP_001257477
ENSRNOG00000025987	
ENSRNOG00000002462	
ENSRNOG00000034206	
ENSRNOG00000001408	NP_001099387
ENSRNOG00000047468	NP_001102859
ENSRNOG00000021776	
ENSRNOG00000002886	
ENSRNOG00000007722	
ENSRNOG00000010608	NP_001263989
ENSRNOG00000016349	
ENSRNOG00000001408	
ENSRNOG00000018834	NP_037014
ENSRNOG00000012349	NP_001013167
ENSRNOG00000047468	
ENSRNOG00000071113	
ENSRNOG00000021776	NP_001004098
ENSRNOG00000010608	
ENSRNOG00000016349	NP_058780
ENSRNOG00000002607	NP_536328
ENSRNOG00000058652	NP_073171
ENSRNOG00000003207	NP_001099316
ENSRNOG00000065213	
ENSRNOG00000002886	NP_113708
ENSRNOG00000069120	
ENSRNOG00000023095	NP_536320
ENSRNOG00000046889	NP_114054
ENSRNOG00000050318	
ENSRNOG00000002823	
ENSRNOG00000023095	
ENSRNOG00000060729	NP_001292082
ENSRNOG00000007496	
ENSRNOG00000065989	NP_001000936
ENSRNOG00000066050	
ENSRNOG00000001039	
ENSRNOG00000060729	
ENSRNOG00000020029	
ENSRNOG00000004854	NP_037285
ENSRNOG00000045570	NP_001127972
ENSRNOG00000029233	NP_001000120
ENSRNOG00000001039	NP_742026
ENSRNOG00000020029	NP_001102945
ENSRNOG00000007496	NP_001099297
ENSRNOG00000069163	
ENSRNOG00000003266	
ENSRNOG00000017521	
ENSRNOG00000003821	NP_001127971
ENSRNOG00000007788	NP_001102507
ENSRNOG00000002823	NP_001257474
ENSRNOG00000002823	NP_059018
ENSRNOG00000002393	
ENSRNOG00000069184	
ENSRNOG00000010694	NP_113995
ENSRNOG00000018613	NP_001102773
ENSRNOG00000063878	NP_001000690
ENSRNOG00000051606	
ENSRNOG00000010694	
ENSRNOG00000046863	NP_001099419
ENSRNOG00000018613	
ENSRNOG00000047306	
ENSRNOG00000046764	
ENSRNOG00000007788	
ENSRNOG00000002823	NP_001257473
ENSRNOG00000065475	NP_001000695
ENSRNOG00000003821	
ENSRNOG00000058976	
ENSRNOG00000027702	NP_001013894
ENSRNOG00000056092	NP_001178922
ENSRNOG00000007788	NP_001014249
ENSRNOG00000047306	NP_001020197
ENSRNOG00000069657	NP_001000114
ENSRNOG00000069657	NP_001000115
ENSRNOG00000057256	NP_001101698
ENSRNOG00000062944	
ENSRNOG00000060550	NP_001292557
ENSRNOG00000060550	NP_001029086
ENSRNOG00000060550	NP_068624
ENSRNOG00000007971	
ENSRNOG00000003275	NP_001005531
ENSRNOG00000043390	
ENSRNOG00000009567	NP_001103090
ENSRNOG00000055236	
ENSRNOG00000007971	NP_620431
ENSRNOG00000048071	NP_001128305
ENSRNOG00000005261	
ENSRNOG00000029529	
ENSRNOG00000065863	NP_001001720
ENSRNOG00000003014	NP_001094122
ENSRNOG00000060550	
ENSRNOG00000003275	
ENSRNOG00000010802	NP_001034699
ENSRNOG00000062992	
ENSRNOG00000016655	NP_476466
ENSRNOG00000000127	
ENSRNOG00000039339	
ENSRNOG00000009567	
ENSRNOG00000022941	
ENSRNOG00000003973	NP_001013144
ENSRNOG00000069733	
ENSRNOG00000010802	
ENSRNOG00000006785	
ENSRNOG00000063715	
ENSRNOG00000021159	
ENSRNOG00000037238	NP_001101752
ENSRNOG00000030537	
ENSRNOG00000003288	NP_542424
ENSRNOG00000006785	NP_001014253
ENSRNOG00000020874	NP_036758
ENSRNOG00000000127	NP_001015029
ENSRNOG00000002393	NP_001019409
ENSRNOG00000001774	NP_001358766
ENSRNOG00000002999	NP_001007677
ENSRNOG00000018078	NP_001000504
ENSRNOG00000005261	NP_001100692
ENSRNOG00000019447	
ENSRNOG00000001774	NP_001358767
ENSRNOG00000056793	
ENSRNOG00000045952	
ENSRNOG00000010076	NP_001100651
ENSRNOG00000019447	NP_068544
ENSRNOG00000071147	
ENSRNOG00000008215	NP_001103055
ENSRNOG00000003626	NP_062256
ENSRNOG00000001774	
ENSRNOG00000001296	
ENSRNOG00000033169	
ENSRNOG00000009275	NP_058759
ENSRNOG00000017922	
ENSRNOG00000016849	
ENSRNOG00000004328	
ENSRNOG00000019445	NP_113846
ENSRNOG00000001527	NP_037058
ENSRNOG00000023764	
ENSRNOG00000052940	
ENSRNOG00000042782	NP_001102806
ENSRNOG00000019445	
ENSRNOG00000001296	NP_062129
ENSRNOG00000008178	NP_001101755
ENSRNOG00000043143	
ENSRNOG00000008178	
ENSRNOG00000004279	
ENSRNOG00000029912	
ENSRNOG00000070801	NP_001000144
ENSRNOG00000033169	NP_001100462
ENSRNOG00000002511	NP_446104
ENSRNOG00000015596	NP_001102780
ENSRNOG00000011155	
ENSRNOG00000037850	NP_001094281
ENSRNOG00000065740	NP_001128629
ENSRNOG00000027350	NP_001020052
ENSRNOG00000015596	
ENSRNOG00000049766	
ENSRNOG00000030042	NP_001000128
ENSRNOG00000018841	NP_001100459
ENSRNOG00000002511	
ENSRNOG00000029912	NP_446383
ENSRNOG00000028036	NP_001040566
ENSRNOG00000049766	NP_112377
ENSRNOG00000024336	NP_001100312
ENSRNOG00000011182	NP_036950
ENSRNOG00000008990	
ENSRNOG00000046996	
ENSRNOG00000020212	
ENSRNOG00000065740	
ENSRNOG00000050059	
ENSRNOG00000012071	NP_001000126
ENSRNOG00000003953	
ENSRNOG00000017144	NP_001037751
ENSRNOG00000002450	NP_001009702
ENSRNOG00000058068	
ENSRNOG00000046996	NP_001013249
ENSRNOG00000024336	
ENSRNOG00000038868	
ENSRNOG00000017144	
ENSRNOG00000015893	NP_001000147
ENSRNOG00000028036	
ENSRNOG00000030020	NP_073156
ENSRNOG00000003967	
ENSRNOG00000036673	NP_954513
ENSRNOG00000038868	NP_001100562
ENSRNOG00000014623	
ENSRNOG00000046981	NP_446382
ENSRNOG00000015901	NP_001000148
ENSRNOG00000043143	NP_001020912
ENSRNOG00000003990	
ENSRNOG00000000230	
ENSRNOG00000002024	NP_001162608
ENSRNOG00000003967	NP_620194
ENSRNOG00000037211	
ENSRNOG00000014623	NP_001100531
ENSRNOG00000002418	NP_112393
ENSRNOG00000002024	
ENSRNOG00000015909	NP_001000149
ENSRNOG00000003990	NP_110473
ENSRNOG00000002418	
ENSRNOG00000004252	
ENSRNOG00000047714	NP_620795
ENSRNOG00000006860	NP_001102295
ENSRNOG00000047714	
ENSRNOG00000022456	
ENSRNOG00000015924	NP_001000743
ENSRNOG00000036682	
ENSRNOG00000004063	
ENSRNOG00000017495	NP_001012203
ENSRNOG00000025946	NP_001257527
ENSRNOG00000025946	NP_001257528
ENSRNOG00000017074	
ENSRNOG00000006930	NP_001153066
ENSRNOG00000004252	NP_942046
ENSRNOG00000001043	NP_001258255
ENSRNOG00000002350	NP_742044
ENSRNOG00000036682	NP_001099327
ENSRNOG00000011491	
ENSRNOG00000014285	
ENSRNOG00000016640	
ENSRNOG00000018466	NP_001099242
ENSRNOG00000017074	NP_446430
ENSRNOG00000017495	
ENSRNOG00000014871	
ENSRNOG00000062518	NP_001000742
ENSRNOG00000002024	NP_077343
ENSRNOG00000043293	NP_001099375
ENSRNOG00000031661	
ENSRNOG00000004393	
ENSRNOG00000001043	
ENSRNOG00000024145	NP_001129186
ENSRNOG00000014285	NP_001100494
ENSRNOG00000010942	
ENSRNOG00000021525	
ENSRNOG00000062378	NP_001000187
ENSRNOG00000001908	NP_001099337
ENSRNOG00000045683	NP_001029296
ENSRNOG00000014871	NP_001101646
ENSRNOG00000064549	NP_001000150
ENSRNOG00000017836	
ENSRNOG00000045683	
ENSRNOG00000011491	NP_001102246
ENSRNOG00000003284	
ENSRNOG00000069695	
ENSRNOG00000065494	NP_001000230
ENSRNOG00000003284	NP_001019962
ENSRNOG00000009643	
ENSRNOG00000038119	
ENSRNOG00000069835	NP_001009680
ENSRNOG00000020239	
ENSRNOG00000033747	NP_001029309
ENSRNOG00000009643	NP_001100518
ENSRNOG00000069443	
ENSRNOG00000015940	NP_001000151
ENSRNOG00000002478	NP_835192
ENSRNOG00000020239	NP_001100460
ENSRNOG00000069801	
ENSRNOG00000007038	NP_446198
ENSRNOG00000032378	NP_001257959
ENSRNOG00000032378	NP_074039
ENSRNOG00000011366	NP_001006602
ENSRNOG00000039745	NP_001102538
ENSRNOG00000071019	NP_001000189
ENSRNOG00000052199	
ENSRNOG00000007038	
ENSRNOG00000033143	
ENSRNOG00000021380	NP_001100534
ENSRNOG00000008035	NP_001100228
ENSRNOG00000024462	NP_001009379
ENSRNOG00000047907	
ENSRNOG00000033143	NP_068824
ENSRNOG00000046330	NP_001032747
ENSRNOG00000001892	NP_001101792
ENSRNOG00000004288	NP_001013882
ENSRNOG00000008035	
ENSRNOG00000063534	NP_001000951
ENSRNOG00000033143	NP_001017481
ENSRNOG00000004288	
ENSRNOG00000047907	NP_001178476
ENSRNOG00000010699	NP_001136416
ENSRNOG00000046330	
ENSRNOG00000001912	NP_001102330
ENSRNOG00000028521	NP_001009677
ENSRNOG00000014375	NP_001101384
ENSRNOG00000001652	
ENSRNOG00000017387	NP_001000190
ENSRNOG00000031852	
ENSRNOG00000018416	
ENSRNOG00000026951	
ENSRNOG00000000251	NP_001099329
ENSRNOG00000049695	
ENSRNOG00000018416	NP_001258159
ENSRNOG00000069330	
ENSRNOG00000028521	
ENSRNOG00000000282	NP_001102316
ENSRNOG00000027606	NP_001136124
ENSRNOG00000013889	NP_001004249
ENSRNOG00000014375	
ENSRNOG00000010540	
ENSRNOG00000049480	
ENSRNOG00000027606	
ENSRNOG00000032492	NP_001178573
ENSRNOG00000024998	
ENSRNOG00000069361	
ENSRNOG00000025310	NP_001099388
ENSRNOG00000030098	NP_001178730
ENSRNOG00000010540	NP_001099304
ENSRNOG00000031852	NP_058938
ENSRNOG00000033593	
ENSRNOG00000001652	NP_596888
ENSRNOG00000002339	NP_446399
ENSRNOG00000046165	NP_001032731
ENSRNOG00000069450	NP_001000224
ENSRNOG00000049695	NP_001128630
ENSRNOG00000067554	NP_001009701
ENSRNOG00000000283	NP_001012490
ENSRNOG00000004602	NP_001099248
ENSRNOG00000021904	
ENSRNOG00000070883	
ENSRNOG00000014496	
ENSRNOG00000067554	
ENSRNOG00000002339	
ENSRNOG00000016315	NP_001128182
ENSRNOG00000016315	
ENSRNOG00000069024	
ENSRNOG00000028802	NP_001001037
ENSRNOG00000003668	NP_001000787
ENSRNOG00000014496	NP_620815
ENSRNOG00000024998	NP_001128309
ENSRNOG00000068186	
ENSRNOG00000003367	NP_001292053
ENSRNOG00000020626	
ENSRNOG00000001369	
ENSRNOG00000004726	
ENSRNOG00000011071	NP_067587
ENSRNOG00000064717	NP_001000218
ENSRNOG00000042468	
ENSRNOG00000032780	NP_001178585
ENSRNOG00000042555	
ENSRNOG00000003367	NP_001292055
ENSRNOG00000003367	NP_001292054
ENSRNOG00000011241	
ENSRNOG00000004726	NP_835203
ENSRNOG00000060325	NP_001007557
ENSRNOG00000048226	
ENSRNOG00000032780	
ENSRNOG00000011071	
ENSRNOG00000049695	NP_062198
ENSRNOG00000017631	NP_955433
ENSRNOG00000063203	NP_001000219
ENSRNOG00000063203	NP_001000947
ENSRNOG00000011241	NP_001100317
ENSRNOG00000008056	
ENSRNOG00000048226	NP_001013202
ENSRNOG00000017631	
ENSRNOG00000001369	NP_620268
ENSRNOG00000008056	NP_001012112
ENSRNOG00000007980	NP_001128382
ENSRNOG00000018232	NP_001102772
ENSRNOG00000018508	NP_001000124
ENSRNOG00000002397	NP_001099455
ENSRNOG00000002810	NP_001002819
ENSRNOG00000020753	NP_543173
ENSRNOG00000007980	
ENSRNOG00000062912	NP_001008757
ENSRNOG00000002810	
ENSRNOG00000020753	
ENSRNOG00000018506	NP_001001001
ENSRNOG00000038987	NP_001041387
ENSRNOG00000064228	
ENSRNOG00000009043	NP_001258062
ENSRNOG00000014212	
ENSRNOG00000055344	NP_075416
ENSRNOG00000014742	
ENSRNOG00000062912	
ENSRNOG00000021615	
ENSRNOG00000018503	
ENSRNOG00000002514	
ENSRNOG00000055344	
ENSRNOG00000001623	NP_001100575
ENSRNOG00000027894	NP_001178638
ENSRNOG00000061814	NP_001012146
ENSRNOG00000009043	
ENSRNOG00000057769	NP_001009491
ENSRNOG00000036698	NP_542144
ENSRNOG00000021615	NP_001032265
ENSRNOG00000002514	NP_001020168
ENSRNOG00000033593	NP_001037699
ENSRNOG00000061814	
ENSRNOG00000027196	NP_001101741
ENSRNOG00000057769	
ENSRNOG00000014666	NP_001020878
ENSRNOG00000064536	NP_001000123
ENSRNOG00000062810	
ENSRNOG00000001623	
ENSRNOG00000003951	NP_476464
ENSRNOG00000002627	
ENSRNOG00000014666	
ENSRNOG00000009599	NP_001102243
ENSRNOG00000064384	
ENSRNOG00000027894	
ENSRNOG00000009550	NP_058832
ENSRNOG00000070164	NP_001000122
ENSRNOG00000031213	
ENSRNOG00000003951	
ENSRNOG00000036698	
ENSRNOG00000056716	
ENSRNOG00000009550	
ENSRNOG00000002627	NP_001100669
ENSRNOG00000023807	
ENSRNOG00000003244	NP_446091
ENSRNOG00000021578	NP_001123248
ENSRNOG00000004139	
ENSRNOG00000009473	NP_001100514
ENSRNOG00000070312	
ENSRNOG00000022071	
ENSRNOG00000031213	NP_001013060
ENSRNOG00000050377	
ENSRNOG00000068922	NP_001009490
ENSRNOG00000056716	NP_001099350
ENSRNOG00000004139	NP_579854
ENSRNOG00000003244	
ENSRNOG00000009203	NP_001102759
ENSRNOG00000001839	NP_001128260
ENSRNOG00000048389	NP_062072
ENSRNOG00000022800	NP_001012133
ENSRNOG00000013231	
ENSRNOG00000014678	NP_776210
ENSRNOG00000048389	
ENSRNOG00000047148	
ENSRNOG00000022800	
ENSRNOG00000053435	
ENSRNOG00000002549	NP_077371
ENSRNOG00000013231	NP_445773
ENSRNOG00000001414	NP_036752
ENSRNOG00000048369	
ENSRNOG00000061270	
ENSRNOG00000003268	NP_001100467
ENSRNOG00000033220	NP_653353
ENSRNOG00000001891	
ENSRNOG00000068521	
ENSRNOG00000020067	
ENSRNOG00000003669	
ENSRNOG00000033220	
ENSRNOG00000009613	
ENSRNOG00000002793	NP_062221
ENSRNOG00000069168	
ENSRNOG00000020067	NP_872616
ENSRNOG00000004004	
ENSRNOG00000003365	
ENSRNOG00000061270	NP_114002
ENSRNOG00000046343	
ENSRNOG00000003239	NP_653355
ENSRNOG00000002793	
ENSRNOG00000003669	NP_872608
ENSRNOG00000003365	NP_001040568
ENSRNOG00000010635	NP_001004274
ENSRNOG00000001412	NP_058697
ENSRNOG00000046343	NP_001074405
ENSRNOG00000033350	NP_001000153
ENSRNOG00000010635	
ENSRNOG00000002504	
ENSRNOG00000022598	
ENSRNOG00000003239	
ENSRNOG00000002721	NP_001032415
ENSRNOG00000011348	
ENSRNOG00000005659	NP_446201
ENSRNOG00000003343	NP_742005
ENSRNOG00000022598	NP_001101669
ENSRNOG00000071207	NP_001001022
ENSRNOG00000002721	
ENSRNOG00000020488	
ENSRNOG00000031726	NP_001009492
ENSRNOG00000001793	
ENSRNOG00000005659	
ENSRNOG00000008919	
ENSRNOG00000049303	NP_001102481
ENSRNOG00000048751	
ENSRNOG00000046076	
ENSRNOG00000020822	
ENSRNOG00000022244	NP_001001097
ENSRNOG00000020488	NP_001019440
ENSRNOG00000047185	NP_001108507
ENSRNOG00000067982	NP_001000748
ENSRNOG00000049303	
ENSRNOG00000001890	NP_072106
ENSRNOG00000047185	
ENSRNOG00000008919	NP_001128517
ENSRNOG00000020630	NP_058717
ENSRNOG00000003098	
ENSRNOG00000065974	NP_001258140
ENSRNOG00000014543	
ENSRNOG00000020630	
ENSRNOG00000065208	
ENSRNOG00000003068	
ENSRNOG00000005923	NP_001101593
ENSRNOG00000009739	
ENSRNOG00000013704	NP_058768
ENSRNOG00000011348	NP_001101644
ENSRNOG00000065974	
ENSRNOG00000003068	NP_001102500
ENSRNOG00000014492	NP_579818
ENSRNOG00000003098	NP_068519
ENSRNOG00000014543	NP_001101645
ENSRNOG00000005923	
ENSRNOG00000049326	
ENSRNOG00000030481	NP_001171290
ENSRNOG00000008919	NP_001128518
ENSRNOG00000023428	NP_001178852
ENSRNOG00000003217	NP_620796
ENSRNOG00000004291	
ENSRNOG00000003217	
ENSRNOG00000065043	NP_001333295
ENSRNOG00000008560	
ENSRNOG00000002795	NP_001100532
ENSRNOG00000002265	NP_001296567
ENSRNOG00000002265	NP_058692
ENSRNOG00000048277	
ENSRNOG00000002265	
ENSRNOG00000001889	
ENSRNOG00000002795	
ENSRNOG00000015421	NP_001099909
ENSRNOG00000008865	
ENSRNOG00000011501	NP_037045
ENSRNOG00000014328	NP_001017382
ENSRNOG00000001889	NP_036663
ENSRNOG00000036680	NP_001013997
ENSRNOG00000032219	
ENSRNOG00000064585	
ENSRNOG00000014328	
ENSRNOG00000069878	
ENSRNOG00000003147	NP_787037
ENSRNOG00000032219	NP_149086
ENSRNOG00000020140	NP_001007608
ENSRNOG00000029886	NP_037228
ENSRNOG00000002906	NP_443212
ENSRNOG00000003147	
ENSRNOG00000066453	
ENSRNOG00000020140	
ENSRNOG00000003098	NP_001103607
ENSRNOG00000014180	
ENSRNOG00000004291	NP_062172
ENSRNOG00000003785	NP_001119775
ENSRNOG00000002512	
ENSRNOG00000048553	
ENSRNOG00000029886	
ENSRNOG00000001794	
ENSRNOG00000004598	NP_001103046
ENSRNOG00000019634	NP_062018
ENSRNOG00000003964	
ENSRNOG00000029886	NP_001007723
ENSRNOG00000004598	
ENSRNOG00000002512	NP_001011909
ENSRNOG00000067144	
ENSRNOG00000067173	
ENSRNOG00000003206	
ENSRNOG00000027992	
ENSRNOG00000064497	
ENSRNOG00000036894	
ENSRNOG00000049062	NP_001258040
ENSRNOG00000049062	NP_001258041
ENSRNOG00000013866	NP_001129942
ENSRNOG00000003964	NP_001020047
ENSRNOG00000013557	NP_446175
ENSRNOG00000064497	NP_001001109
ENSRNOG00000047578	NP_001128161
ENSRNOG00000009681	NP_001257729
ENSRNOG00000002851	NP_001030130
ENSRNOG00000062649	
ENSRNOG00000003206	NP_112330
ENSRNOG00000006178	
ENSRNOG00000068010	
ENSRNOG00000002851	
ENSRNOG00000013557	
ENSRNOG00000047578	
ENSRNOG00000019634	
ENSRNOG00000027992	NP_598271
ENSRNOG00000050841	NP_742006
ENSRNOG00000029205	NP_076478
ENSRNOG00000037710	
ENSRNOG00000020747	NP_446103
ENSRNOG00000009681	NP_114018
ENSRNOG00000002833	NP_114469
ENSRNOG00000050841	
ENSRNOG00000062846	
ENSRNOG00000022847	
ENSRNOG00000015153	
ENSRNOG00000019930	NP_861544
ENSRNOG00000036894	NP_001099305
ENSRNOG00000068010	NP_001093955
ENSRNOG00000003069	NP_037259
ENSRNOG00000062846	NP_001009489
ENSRNOG00000004844	
ENSRNOG00000006178	NP_062099
ENSRNOG00000009681	
ENSRNOG00000048242	NP_001121105
ENSRNOG00000003486	NP_001012029
ENSRNOG00000003069	
ENSRNOG00000004844	NP_001124011
ENSRNOG00000030517	NP_001128072
ENSRNOG00000001733	NP_620178
ENSRNOG00000001888	
ENSRNOG00000002833	
ENSRNOG00000070249	
ENSRNOG00000052963	
ENSRNOG00000006792	NP_001101594
ENSRNOG00000003486	
ENSRNOG00000009681	NP_001257730
ENSRNOG00000006792	
ENSRNOG00000052963	NP_001020840
ENSRNOG00000024641	NP_001100602
ENSRNOG00000019634	NP_001102278
ENSRNOG00000018153	NP_001094018
ENSRNOG00000047321	NP_001013875
ENSRNOG00000063260	
ENSRNOG00000002644	
ENSRNOG00000000233	NP_075209
ENSRNOG00000014070	NP_001004021
ENSRNOG00000001888	NP_001124485
ENSRNOG00000059207	NP_001009493
ENSRNOG00000003905	NP_068516
ENSRNOG00000018153	
ENSRNOG00000003518	NP_001000084
ENSRNOG00000002644	NP_001128511
ENSRNOG00000071100	
ENSRNOG00000003075	NP_001013887
ENSRNOG00000003905	
ENSRNOG00000003518	
ENSRNOG00000002903	
ENSRNOG00000015249	
ENSRNOG00000070500	
ENSRNOG00000001752	NP_001020166
ENSRNOG00000015249	NP_001101667
ENSRNOG00000022615	NP_001099288
ENSRNOG00000002903	NP_001034106
ENSRNOG00000048288	
ENSRNOG00000009515	NP_001102242
ENSRNOG00000020006	
ENSRNOG00000003521	NP_001000085
ENSRNOG00000008471	
ENSRNOG00000020733	NP_001094194
ENSRNOG00000048288	NP_001108508
ENSRNOG00000022615	
ENSRNOG00000043137	NP_001102750
ENSRNOG00000001752	
ENSRNOG00000068780	
ENSRNOG00000043095	NP_001099920
ENSRNOG00000049282	NP_001009715
ENSRNOG00000012705	NP_001099306
ENSRNOG00000020717	NP_001013876
ENSRNOG00000038896	NP_001102490
ENSRNOG00000009515	
ENSRNOG00000025300	
ENSRNOG00000024780	NP_001005532
ENSRNOG00000043095	
ENSRNOG00000012705	
ENSRNOG00000051169	
ENSRNOG00000018693	NP_036635
ENSRNOG00000024780	
ENSRNOG00000024863	
ENSRNOG00000066569	
ENSRNOG00000001962	
ENSRNOG00000023330	
ENSRNOG00000058805	
ENSRNOG00000015002	NP_001100495
ENSRNOG00000024924	NP_620220
ENSRNOG00000018693	
ENSRNOG00000030246	NP_998795
ENSRNOG00000037171	
ENSRNOG00000007184	NP_001127998
ENSRNOG00000058805	NP_001121072
ENSRNOG00000030246	
ENSRNOG00000003033	
ENSRNOG00000001962	NP_001100572
ENSRNOG00000021553	
ENSRNOG00000008471	NP_001099460
ENSRNOG00000004137	
ENSRNOG00000003235	NP_001121005
ENSRNOG00000057400	NP_001000501
ENSRNOG00000003033	NP_001099315
ENSRNOG00000003235	
ENSRNOG00000024863	NP_001102464
ENSRNOG00000004834	NP_001121021
ENSRNOG00000007896	NP_001020179
ENSRNOG00000013852	NP_001013196
ENSRNOG00000013852	NP_001264296
ENSRNOG00000028206	NP_001363745
ENSRNOG00000004225	NP_001007671
ENSRNOG00000004834	
ENSRNOG00000028206	
ENSRNOG00000013852	
ENSRNOG00000004142	NP_001178020
ENSRNOG00000064480	NP_112294
ENSRNOG00000015692	NP_775449
ENSRNOG00000029649	NP_001008864
ENSRNOG00000020374	NP_001100461
ENSRNOG00000066401	
ENSRNOG00000038881	NP_001011898
ENSRNOG00000004142	
ENSRNOG00000064480	
ENSRNOG00000020374	
ENSRNOG00000029649	
ENSRNOG00000019894	
ENSRNOG00000019527	NP_062171
ENSRNOG00000004958	NP_001013969
ENSRNOG00000003108	NP_001012013
ENSRNOG00000003108	
ENSRNOG00000049121	NP_872615
ENSRNOG00000029425	
ENSRNOG00000029678	
ENSRNOG00000003834	
ENSRNOG00000004162	NP_001029137
ENSRNOG00000038819	
ENSRNOG00000004359	NP_001013188
ENSRNOG00000001392	NP_620605
ENSRNOG00000003834	NP_001025194
ENSRNOG00000028534	
ENSRNOG00000006000	NP_001029039
ENSRNOG00000021287	NP_001100524
ENSRNOG00000031307	NP_001128636
ENSRNOG00000004162	NP_001029136
ENSRNOG00000042720	
ENSRNOG00000004359	
ENSRNOG00000033623	NP_001094121
ENSRNOG00000023214	NP_001166909
ENSRNOG00000001963	NP_599177
ENSRNOG00000002797	NP_695207
ENSRNOG00000023214	
ENSRNOG00000011162	
ENSRNOG00000004162	NP_536725
ENSRNOG00000049758	
ENSRNOG00000002797	
ENSRNOG00000008934	
ENSRNOG00000050258	NP_036898
ENSRNOG00000001963	
ENSRNOG00000011162	NP_001128056
ENSRNOG00000006000	
ENSRNOG00000003144	
ENSRNOG00000003671	NP_705891
ENSRNOG00000015975	
ENSRNOG00000065866	
ENSRNOG00000001399	NP_001009964
ENSRNOG00000015975	NP_001017476
ENSRNOG00000004162	
ENSRNOG00000054498	
ENSRNOG00000003095	NP_072125
ENSRNOG00000008934	NP_001094465
ENSRNOG00000049471	
ENSRNOG00000060193	
ENSRNOG00000033623	
ENSRNOG00000003144	NP_001178520
ENSRNOG00000059202	
ENSRNOG00000004217	NP_062079
ENSRNOG00000000653	NP_068510
ENSRNOG00000049988	
ENSRNOG00000015623	NP_001101668
ENSRNOG00000001875	NP_001161278
ENSRNOG00000070218	
ENSRNOG00000000653	
ENSRNOG00000004217	
ENSRNOG00000010165	NP_001131105
ENSRNOG00000001875	
ENSRNOG00000006000	NP_620271
ENSRNOG00000002922	NP_058857
ENSRNOG00000049471	NP_579848
ENSRNOG00000001976	NP_569108
ENSRNOG00000027195	NP_001178026
ENSRNOG00000025406	
ENSRNOG00000003537	NP_001011908
ENSRNOG00000001385	NP_640348
ENSRNOG00000010396	
ENSRNOG00000067317	
ENSRNOG00000030149	
ENSRNOG00000030750	NP_001121030
ENSRNOG00000001976	
ENSRNOG00000056954	NP_001013881
ENSRNOG00000025143	
ENSRNOG00000020541	
ENSRNOG00000067317	NP_001102770
ENSRNOG00000050229	
ENSRNOG00000045697	
ENSRNOG00000030750	
ENSRNOG00000025143	NP_001007726
ENSRNOG00000003537	
ENSRNOG00000008987	
ENSRNOG00000028430	NP_671483
ENSRNOG00000022934	
ENSRNOG00000013898	NP_001032291
ENSRNOG00000004756	NP_036797
ENSRNOG00000056954	
ENSRNOG00000043345	NP_001121069
